gene_id	1	all_lost	elegans_lost	sp34_lost	domain	life_stage	phenotype	reference_count	tissue	interaction	EMB_0	4_cell	EMB_30	EMB_60	EMB_90	EMB_120	EMB_150	EMB_180	EMB_210	EMB_240	EMB_270	EMB_300	EMB_330	EMB_360	EMB_390	EMB_420	EMB_450	EMB_480	EMB_510	EMB_540	EMB_570	EMB_600	L1	L2	L3	L4_her	young_adult_her	old_adult_her	male	adult_soma_her	adult_gonad_her	dauer_entry	dauer	dauer_exit
CELEG.C54C6.4	1	0	0	0	3	0	1	0	0	2	0	5	1	0.5	0	0.666667	6.33333	0.666667	0	0.666667	3	5	3.5	12.3333	20	7	27	12	11	7	4	3.5	3.5	0	6	0.5	0	0	0	0	430	32.75	86.75	27.3333
CELEG.C54C6.5	1	0	0	0	0	12	1	0	9	1	2.5	1	1	0	0.333333	0	0.333333	3	0	0	0	3.33333	2.5	12	0	1.5	179	5	0	1	11	0	1458.5	203.5	419.5	186	32.5	0	315	169	11898	357	177	279.667
CELEG.C54C6.6	1	0	1	0	1	16	0	1	5	0	1460	2083	927.5	859.5	501.667	774.333	965	684.667	553	649	732.5	707.333	628.5	639	621	863	1094.5	356	789	1427	824	1529	848.5	261	454	193	672.5	629	373.5	372.5	88701	820.75	1666	1042.33
CELEG.C54C6.7	1	0	0	0	0	13	0	0	2	0	5	1	3	2	0	0	3.66667	4.66667	0	1.66667	5	13.3333	16.5	36.6667	14	25.5	67.5	15	28	69	25	7	38.5	25	145.5	44	87	0	61	40.5	5652	292.75	319	163.333
CELEG.C54C8.1	1	0	0	0	3	9	1	0	1	2	0	0	2	5	11.6667	13	21	12	11	11.3333	7.5	8.33333	4.5	12.3333	5	12.5	5.5	19	5	4	2	2.5	3	0	0	0	0	0	0	0	505	0.5	0	0
CELEG.C54C8.11	1	0	0	0	1	6	0	2	2	0	0	12	9	5.5	3	12.3333	7	14	5	6	16	27.3333	5	48	18	42.5	32	37	9	53	60	1.5	11	7.5	8	1.5	0.5	2	3.5	1	652	2	0.5	2
CELEG.C54C8.12	1	0	0	0	0	15	0	0	2	0	0	0	0.5	1	0	0	0	0	0	0	2.5	1	0	6.66667	0	6.5	2.5	0	0	0	0	0	1	0	6	2.5	178.5	0	0	0	11519	1	1	1
CELEG.C54C8.2	1	0	0	0	1	6	0	1	1	0	2.5	0	2.5	2.5	3	0	3	0	1	5.33333	10.5	7	4	21.3333	10	19.5	1.5	30	11	1	14	0	68.5	246	17	49.5	3.5	0	146	53.5	1446	0	2.75	5.66667
CELEG.C54C8.3	1	1	0	0	1	0	0	1	0	0	0	4	10.5	2	5	3.33333	2.66667	1	11	1.33333	5.5	13.3333	10	10.6667	14	12.5	3	18	17	13	7	0	0.5	0	0	0	2	0	0	0	251	0	0	0
CELEG.C54C8.4	1	0	0	0	1	14	0	0	1	0	5.5	11	3	8	5.66667	9	9.33333	76.3333	2	134	138	580	390	327.667	389	539	245	406	564	794	260	0	44	107.5	147	46	0.5	0	37	133	23802	50.25	24.75	28.3333
CELEG.C54C8.5	1	0	0	0	2	0	0	1	0	0	2.5	0	2.5	5	1.66667	10	2	1.33333	0	0.333333	1.5	2.33333	4	8.66667	7	8	1	4	4	0	5	0	2	0	1	2.5	0	0	0	0	51	0	0	0
CELEG.C54C8.6	1	0	0	0	0	9	0	2	1	1	0	0	0	0	0	0	1.33333	0	2	3	4.5	0	3.5	2	2	6	1.5	18	8	13	3	0	2	0	0	0	0.5	0	3.5	0	103	1.5	5.5	2
CELEG.C54C8.7	1	0	0	0	4	0	0	1	0	0	0	2	4	1	4	4.33333	0	9.33333	2	9.33333	8	4.33333	12.5	37	17	8	13.5	11	24	20	12	0	1	0	4.5	0.5	6	0	1	0	1087	144.25	116.75	11
CELEG.C54C8.9	1	0	0	0	0	0	1	2	0	0	0	3	0	4	0	2.66667	1.66667	1	0	0	2.5	1	6	4.33333	0	5	0.5	0	0	0	5	0	1	0	7.5	5	206	0	2	0	19489	7.5	8	9
CELEG.C54D1.1	1	0	0	0	33	15	0	7	5	0	142	194	459.5	507.5	377.333	461	435.667	327.667	171	398.333	474.5	752	928	1574.33	1352	1437	3825	1610	1819	1894	1617	242	3609	989	2077	111.5	281	4	766	446	141164	7726.5	12745.8	13127.3
CELEG.C54D1.2	1	0	1	0	1	17	2	2	1	0	5.5	1	11.5	22.5	4	9.33333	14.6667	17.6667	18	22.3333	26	25.6667	29	44	29	15.5	220	24	25	58	27	8.5	537.5	314	454	496.5	215	1	1133.5	534	17228	137	77.75	1384.33
CELEG.C54D1.3	1	0	0	0	0	15	9	5	10	4	12	202	98.5	66	57.6667	68.6667	74.3333	146	39	198	238.5	527.333	439.5	938	540	1193	2043.5	751	909	950	1211	56	2248	459.5	730.5	63.5	193.5	64	255	100	64043	2846.25	8079.75	3379.33
CELEG.C54D1.4	1	1	0	0	2	20	3	3	8	0	115	73	165.5	430	248.333	459.667	440	610.333	493	951.667	1087.5	1139.33	1245	599	1391	819.5	2337.5	557	507	784	513	107.5	1786	699	1250	662	713.5	62	1227	1406	98177	456	795	1498.67
CELEG.C54D1.5	1	0	0	0	3	18	24	3	3	10	4236	8242	24861	27598.5	31725.3	53726	58567.7	56444.7	54092	51239.7	67849	48637.3	61062	28238.7	67438	39950.5	29992	32845	29689	19736	19473	10188.5	10664	6754.5	13562	1656.5	3474.5	513	7756.5	2993	1572541	3549.5	5988.5	5928
CELEG.C54D1.6	1	0	0	0	6	21	58	68	25	218	19.5	27	45.5	50	42.6667	128.667	342.667	699.333	251	1090.67	1233.5	1972.33	2198	2028.33	2669	2758.5	3176	2497	2277	2688	2515	14	1666	1220	1696.5	429	421	142	796.5	555	111593	2157.5	4514	3492.67
CELEG.C54D1.7	1	0	0	0	0	12	0	0	1	0	190	18	107	192	166.667	192	149.667	196.333	130	230.667	161.5	380	409	481.667	330	515.5	748	413	856	2305	1509	80	405.5	143	405.5	292.5	103.5	0	228.5	298.5	22629	670	1105.75	613
CELEG.C54D10.1	1	0	0	0	8	24	1	5	9	1	1	28	11	2.5	8	24.6667	21.3333	37	22	48.6667	74.5	123.333	198.5	868.667	157	383	750.5	347	353	1001	858	0	1298.5	757.5	849	558.5	332.5	20	1114.5	969.5	82277	6342	3428.5	5700.33
CELEG.C54D10.10	1	0	0	0	5	18	0	1	10	0	97	76	101	73.5	76	61	86.3333	72.3333	59	149	177	319.333	239	236.333	493	305	459.5	179	141	232	187	77	461.5	192	808	154.5	101	11	450.5	698.5	74192	9916.25	7040.25	1490
CELEG.C54D10.13	1	0	0	0	2	9	0	0	6	0	0	0	14.5	7	12.6667	31.3333	24.6667	58.3333	36	149.667	90	115.667	115	63.3333	83	52	50.5	60	61	162	87	0	87.5	61.5	146.5	57.5	84	0	180.5	136	17262	300.25	477.75	290
CELEG.C54D10.14	1	0	0	0	0	15	0	0	1	0	0	0	0	0	3	2.33333	8	12.3333	5	16.3333	22.5	31.6667	33.5	98.3333	82	110	154.5	135	147	185	158	0	140.5	69	67	22	18.5	0	448	29.5	17749	1807.25	835	760
CELEG.C54D10.2	1	0	0	0	7	13	1	3	1	0	0	0	1	0	1	1.33333	0	5.66667	0	3.33333	7	3.33333	4.5	13.6667	2	6	5.5	25	9	1	6	0	0.5	1.5	231.5	1	1.5	0	2	2	20047	2272.25	4353.5	3353.33
CELEG.C54D10.3	1	0	0	0	1	17	0	1	2	1	2.5	31	9.5	22	5.66667	4	4.33333	5	11	8	5	4	9.5	282.667	18	5	5357.5	5	16	48	8	2.5	7401.5	4421.5	6711.5	1283.5	2669.5	11	3471	1951	129150	3201	3434	2841
CELEG.C54D10.4	1	0	0	0	4	13	0	0	2	0	5.5	12	1.5	0	4	2	1.33333	8	5	20.3333	2	8.66667	2	15.3333	0	27	63	18	4	25	7	0	19	39	123.5	65.5	78.5	19	902.5	111	7007	7.75	9.25	636.667
CELEG.C54D10.5	1	0	0	0	0	14	0	0	11	0	7.5	10	2.5	0	1	9	6	7.66667	16	18.3333	30	76.3333	86.5	261.333	37	223	859	190	326	680	510	0	843.5	100.5	164	43.5	17.5	0	56	44	17476	807.5	1277.75	606.333
CELEG.C54D10.6	1	0	0	0	5	7	0	0	3	0	8.5	0	43	67.5	35.3333	73.3333	140.667	219.333	65	293	217.5	262.667	303.5	129.667	188	122.5	142.5	106	101	250	114	9	117.5	75.5	182	66	91	0	198.5	142	22522	436	724.25	399.667
CELEG.C54D10.7	1	0	0	0	3	14	0	1	4	0	0	0	0	5	4.33333	0	11.3333	6.33333	1	8	11	19.6667	26.5	73.3333	69	78.5	168.5	143	130	179	259	0	200.5	105	79.5	35.5	22.5	0	1545	61.5	34420	3798.25	963.5	1169.67
CELEG.C54D10.8	1	0	0	0	2	21	1	0	8	0	0	2	4	0	1.33333	3	0.666667	9.66667	0	12.3333	7	22	35.5	68	41	72	116	138	87	148	175	0	98	32.5	46	6	9.5	5	259	14.5	15392	1857	808	448
CELEG.C54D10.9	1	0	0	0	0	12	0	0	3	0	0	0	0	0	1	5	6.33333	4.33333	0	4.66667	9	17	8	31	4	42.5	45.5	31	88	68	53	0	81	17.5	35.5	29.5	7.5	0	59	84	5867	733	393.75	159.333
CELEG.C54D2.1	1	0	0	0	1	15	0	0	2	0	9.5	28	25.5	1	3.66667	27	8.66667	14.6667	8	12.6667	19.5	34	16	907.333	27	89.5	38	143	88	200	361	10.5	292.5	173	116.5	504.5	55.5	0	250.5	169	16371	67	145.75	30.6667
CELEG.C54D2.2	1	0	0	0	0	16	0	0	5	0	0.5	13	4.5	2	11.3333	6.66667	4.66667	6.66667	10	13.3333	11	25.6667	28.5	295	54	71.5	595.5	81	116	490	263	2	501	87.5	401.5	203	27.5	0	116	53	37338	3814.5	6043.75	4788.33
CELEG.C54D2.4	1	0	0	0	4	19	0	1	10	0	17	25	13	9.5	10.6667	13.6667	19	17	25	27.3333	48	39.6667	37	179.667	65	95	274.5	108	63	57	92	1.5	434	246.5	244.5	65	105.5	0	456	411.5	10990	357.25	462.75	198.333
CELEG.C54D2.5	1	0	0	0	7	16	1	20	27	2	19.5	63	117.5	120	157.667	329	659.667	1212.33	503	1837.67	2119.5	2857	3389.5	4277	3889	4485.5	4307.5	3422	3447	3002	3779	46	3037.5	1063.5	1674	176.5	380.5	19	679	310	141694	2765.5	7381.75	3880.33
CELEG.C54D2.6	1	0	1	0	0	0	0	0	0	0	2.5	0	0	1	1.33333	3	0.666667	10	10	49.3333	14.5	92.3333	58.5	118.333	28	145.5	51	90	126	375	182	0	12	0	3	3	6	0	5	8.5	2691	10.25	19.25	44.6667
CELEG.C54E10.1	1	0	0	0	2	11	0	0	2	0	8	2	2	2.5	1	1.33333	4.33333	10.6667	4	46	14.5	12.3333	12	38.3333	19	49.5	53	62	23	38	20	6.5	50.5	1.5	12	0	5	0	1.5	1.5	986	48.5	132	42
CELEG.C54E10.2	1	0	0	0	5	14	0	1	10	1	0	10	5	0	6.33333	4	10	9.33333	23	21	29	28	18.5	102.333	28	33.5	501.5	36	36	66	52	0	494	64.5	154	36	10.5	0	68	36	10745	707	1272	576
CELEG.C54E10.3	1	0	0	0	3	12	0	0	2	0	4	11	2	0	5	1	1.66667	2.33333	1	3	15	13.3333	10	9	31	33	60	18	21	19	21	6.5	25	6	24.5	3.5	2.5	0	3.5	1	1300	88.5	177	76.6667
CELEG.C54E10.4	1	0	1	1	5	4	0	0	1	0	0	5	2	3	5	7.33333	2	4.66667	4	3.33333	6.5	8.33333	12.5	13	30	23.5	39.5	34	28	10	28	0	11.5	3	6	1	0	0	0	1.5	213	6.5	11.5	3
CELEG.C54E10.5	1	0	0	0	3	14	1	0	9	6	1	8	5.5	3	2.66667	6	14.6667	56.3333	2	88.6667	91.5	320	264.5	540.333	325	770	457	567	919	1536	1197	0	127	59.5	134.5	50.5	58	0	67	69	13702	137.25	564.75	285.333
CELEG.C54E10.6	1	0	0	0	0	18	0	0	8	0	1002.5	156	753	1364.5	866.333	1810	1705.33	2490	787	2255	1886.5	4731.33	3209	5331.33	3106	4555	3170.5	2900	3211	9582	5503	806	307	106.5	134	415	61.5	32	150.5	216.5	85040	178.25	213.25	245.333
CELEG.C54E10.7	1	0	0	0	0	2	0	0	1	0	9.5	10	1	0	4	0	1.66667	3.33333	4	5	8	8	5	5.33333	2	14.5	49	17	11	23	21	6	16	4.5	23.5	3	3	0	1.5	0	1039	71	137.75	61.3333
CELEG.C54E4.1	1	1	0	0	0	15	0	0	2	0	46.5	44	46	45.5	48.3333	56.6667	51.3333	34.6667	33	23.3333	12.5	21.6667	33.5	47.3333	52	76.5	73.5	49	62	77	62	44.5	74	17.5	46.5	2.5	18.5	0	21	4.5	3887	79	133.25	97
CELEG.C54E4.2	1	0	0	0	6	20	0	1	3	0	112	35	80.5	75.5	105.667	233.333	428	911.667	222	1815	1749.5	3632.67	3897.5	3958.33	2686	4199	6863	3359	4304	9078	5694	28	15655	4944	11122.5	9934.5	3073	396	6379.5	9872	521260	2269	1862	2227
CELEG.C54E4.3	1	1	1	0	4	13	1	5	5	3	6	11	6.5	2.5	7.66667	7.33333	7.33333	10.3333	7	23.6667	27	78	59	212.333	94	217	754	183	139	306	251	4	623.5	93	207.5	47	54.5	32	61.5	47	14480	498	1347.25	719
CELEG.C54E4.4	1	0	0	0	12	14	1	0	5	0	2.5	2	10.5	14	14.6667	20.6667	52.6667	81.3333	65	74.6667	113.5	119	145	380.667	190	90.5	593	74	102	151	151	5	783	95	157.5	40.5	33.5	0	49	39.5	10717	149.75	243.5	145.333
CELEG.C54E4.5	1	1	1	0	2	14	0	1	2	0	22.5	5	36.5	58	27.3333	70	208.333	223	203	338	492.5	527.333	508	387.667	474	427.5	1744.5	330	341	569	409	5.5	873.5	443.5	704.5	943.5	443.5	32	1374.5	1189	55084	742.75	764.25	743.333
CELEG.C54F6.1	1	0	0	0	4	0	0	1	0	0	0	0	1	0	1.66667	6	10	17.6667	7	33.3333	25.5	38.3333	39	25.6667	25	39	77	34	23	53	51	0	118.5	34	77.5	39.5	15.5	1	33	53.5	3677	225.5	229.5	232
CELEG.C54F6.10	1	0	0	0	6	14	0	1	2	0	1	0	5	26	18	30	63.3333	85	67	176	232.5	268	314	205.333	488	261	232	271	390	659	448	3.5	12	24.5	132	26.5	0.5	0	13.5	31.5	13553	255.75	333	166
CELEG.C54F6.11	1	0	0	0	3	0	0	0	0	0	37	0	23	12	32.3333	13	24.3333	12.6667	17	19	15.5	4.66667	6.5	10	2	15.5	49.5	22	9	5	10	0	43.5	6.5	20	3	1	0	13	4	1403	34.25	62.75	41
CELEG.C54F6.12	1	0	0	0	2	13	0	0	3	0	0	17	4.5	0	1	0	0.666667	0	0	1.66667	4.5	3	0	12	0	13	13	20	12	22	6	1.5	30	16.5	141	4.5	8	0	25.5	16	10397	1485.75	1811	1101.33
CELEG.C54F6.13	1	0	0	0	2	18	2	3	7	1	7	21	36	70	50.3333	98.6667	237.333	513	385	600	995.5	1028.33	961	621	823	438.5	1457.5	402	365	336	289	11	1558.5	511.5	941.5	288	294.5	9	363.5	663	67997	5682.5	4850	3476
CELEG.C54F6.14	1	0	0	0	2	29	7	14	5	70	0	2	5	7	9.66667	12.6667	10.3333	51.3333	29	64.3333	64.5	113.333	81	398.667	105	136.5	1074.5	179	147	601	583	2.5	6176	273	2095	434	1580.5	5	361.5	101.5	116094	7297	12487.2	14373.7
CELEG.C54F6.15	1	0	0	0	0	13	0	0	2	0	0	8	2.5	0	2.66667	0	1	0	0	3.66667	1.5	1	0	4.33333	2	0.5	1.5	2	0	0	5	0	0	0	905.5	0	33	0	3	0	102008	11631	23128.8	16755.7
CELEG.C54F6.3	1	0	0	0	1	14	0	0	1	0	2.5	3	1.5	0	0.666667	1	5.33333	6	5	17.6667	23	90.6667	90	227.333	39	311.5	114.5	204	251	755	618	0	64.5	73	73	210	4.5	0	191	157	8300	43	22.25	10.3333
CELEG.C54F6.4	1	1	0	0	2	0	0	1	0	0	0	0	3	0	0	1.66667	2	3.66667	0	8.33333	9.5	29.3333	27.5	38.3333	15	59	24	71	55	95	53	2.5	3	0	10	2	0	0	5	0	3388	50.5	78	25
CELEG.C54F6.5	1	0	0	0	1	19	0	0	4	0	0	0	0	0	0	0	0	1.33333	0	0	0.5	1.66667	6.5	136.333	2	16.5	33	0	8	38	111	0	130	26.5	3465	120	206.5	0	178	359.5	66921	4364.75	3871.75	1813.33
CELEG.C54F6.6	1	0	0	0	0	14	0	0	1	0	0	4	1	0.5	2.66667	0	0	3.66667	0	0.333333	1.5	4.66667	8	20.6667	0	14.5	40.5	10	4	35	40	0	64	41.5	253.5	36.5	20.5	0	55	45	38674	2662.75	4256.25	8487
CELEG.C54F6.7	1	0	0	0	4	10	0	0	1	0	0	6	9	0	6.66667	3.66667	4.33333	0	0	0.666667	1.5	3.66667	6.5	11.6667	2	14.5	61.5	27	9	17	10	0.5	37	5.5	14.5	1.5	5.5	0	7	13.5	845	40.25	95.25	49.3333
CELEG.C54F6.8	1	0	0	0	5	12	0	1	1	2	46.5	8	40	19.5	35.3333	87.3333	50.6667	40	83	56	35	28.6667	22.5	19	15	32	94.5	27	41	52	42	22.5	102.5	8.5	33	8	15.5	5	47	20.5	6552	46.75	27.25	85.6667
CELEG.C54F6.9	1	0	0	0	3	11	0	0	1	0	2.5	0	32.5	26	52.6667	145	221.667	281.667	234	415	409.5	315.333	354	166	493	205.5	222	191	152	421	165	31	39.5	24	50.5	12.5	7.5	0	12.5	16	11025	159.75	89.25	93.6667
CELEG.C54G10.1	1	0	0	0	1	0	0	0	0	0	0	0	2	5	0	0.333333	3	2.66667	3	12.3333	14.5	35.6667	27	26.3333	49	48	51	67	37	93	84	1	32	9.5	21.5	30	12.5	4	17	18	1986	38.75	41.25	54.3333
CELEG.C54G10.2	1	0	0	0	12	16	20	5	6	3	7203	16711	8259.5	6628	3954.33	3474.33	2566.67	2150	2165	1525.33	1853.5	1301.33	1308.5	901.333	1903	1126.5	3050.5	1108	1077	1440	1028	6455	2111	1211.5	2353	785	7810	5683	1562.5	2056.5	330379	1696	6298.25	2916.67
CELEG.C54G10.3	1	0	0	0	10	14	1	7	9	2	9159	11137	6651	4599	4507.33	6299	7063.33	8073.33	6571	8364	11384	10615.7	11964	8838.67	18432	14499.5	16323.5	11445	12284	10606	9615	5374.5	4522	1853	3201.5	774	4646.5	2987	1171	1824.5	608773	3395.75	7577.25	4444
CELEG.C54G10.4	1	0	0	0	1	15	0	1	2	0	43	97	118	126.5	146.667	283.333	262.333	313	446	348	429	490	549	416.667	576	590	1185.5	419	546	903	609	73.5	830.5	194	726	93	211.5	11	103	90	47767	1879.75	3249	3343
CELEG.C54G4.1	1	0	0	0	11	23	6	2	18	1	383	527	430.5	303.5	247.667	387.667	425.333	509.667	330	672.667	951	1728.33	1695	6347	1452	4086.5	14506.5	2657	4123	8410	7854	344	13555.5	4035	7820	1380.5	2191.5	345	2814.5	3033	461130	18530.2	40626	20217.7
CELEG.C54G4.2	1	0	0	0	0	13	0	0	2	0	1	14	5.5	5	2.66667	0	2.66667	3	0	12.3333	7.5	7.33333	5.5	16	4	13	6.5	9	12	19	2	0	2	9	128.5	84	92.5	22	482.5	102.5	4528	0.25	0	369.333
CELEG.C54G4.3	1	1	1	0	1	14	0	0	2	1	0	6	2	11	2.66667	0	2.33333	0	0	2.33333	1	1.66667	5.5	25.3333	10	20.5	13	17	0	39	0	3.5	8	20	161.5	145.5	189	19	1251.5	177.5	10783	2.75	3.75	733.333
CELEG.C54G4.4	1	0	0	0	3	16	1	2	2	0	80.5	120	74.5	85	78	133.667	187.667	217	142	314	326.5	689	704.5	1873	796	2245	922	2270	2624	2988	3558	57	819	497.5	464.5	217	52	28	264	86	85742	414.75	854.5	431.667
CELEG.C54G4.5	1	0	1	0	1	17	0	0	13	0	80	51	57	24.5	21.6667	9	4.33333	12.3333	20	16	24.5	42.6667	47	281.667	35	158	580.5	133	207	641	534	50.5	249.5	63.5	79.5	61	27	21	64.5	75	11883	442.25	653.75	457.333
CELEG.C54G4.6	1	0	0	0	2	11	1	2	1	0	1912.5	1598	928	713.5	341.667	395.667	289.667	282	231	293.333	402	432.667	401.5	338.333	344	383	1006	218	406	594	469	1313	934	246	624	302	866.5	791	504.5	492	72870	858.25	1231.25	890.667
CELEG.C54G4.7	1	0	0	0	3	17	1	1	1	0	4007.5	3225	1468	1262.5	883.667	1107	1023	1006	871	1166.67	1809.5	1745.67	1939	1527.67	1879	2062	6932.5	1452	1769	2681	2267	1757.5	4030	1645	2245	1221.5	2447.5	2204	2218	2180.5	243931	4299.5	7787.75	4801.67
CELEG.C54G4.8	1	0	0	0	3	1	28	16	2	9	18399	13718	9644	8148	5691.33	6441	6591.67	6206	6659	6838.33	8374.5	7914.33	9860	7237	8367	8506	24163	7322	8367	11731	8823	8089	27255.5	13563	28251.5	10506	14995.5	11418	12513.5	15638.5	1274045	12166.8	17035	14977
CELEG.C54G4.9	1	0	0	0	1	15	1	0	5	0	1973	1802	856.5	704.5	388	548.667	491	413.333	664	480.333	593.5	527.667	542.5	288	422	322.5	729.5	261	379	576	384	841.5	354.5	305	471.5	191	819.5	1844	308	553	83643	1423.5	2775	1565.67
CELEG.C54G6.1	1	0	0	0	2	14	0	0	2	0	2089.5	1233	437.5	293	139	82.6667	27	39.3333	22	31.6667	43.5	57.3333	49	53	87	67.5	110.5	68	66	119	74	539	31.5	92.5	274.5	90.5	902.5	549	160.5	232	33561	279	897	330
CELEG.C54G6.2	1	0	0	0	2	9	0	0	1	0	16.5	17	10	20	6	12.6667	6.66667	28.6667	7	59.6667	60	156.667	150	382.333	226	379.5	496.5	411	456	449	483	5.5	384.5	47	118.5	27	28	19	66.5	29.5	10679	128.5	282.75	271.667
CELEG.C54G6.3	1	1	0	0	0	10	0	0	4	0	0	0	2	0	0	0.666667	0.333333	1.33333	2	11.3333	2.5	10.3333	6.5	40.3333	2	21	49.5	19	24	31	27	0	48.5	13	26.5	3.5	3.5	0	7.5	2.5	1145	27.5	45.5	37.6667
CELEG.C54G6.5	1	0	0	0	0	19	1	0	4	3	96	66	63.5	46	35	35	19	14.6667	12	5	13	11.3333	21	14.6667	24	24.5	3497.5	10	29	119	15	8	23176	10574.5	37879	28492.5	20794	276	12907	27752	751010	653.25	1094	2949.67
CELEG.C54G7.1	1	0	0	0	1	12	1	1	3	0	0	11	8.5	2.5	0.666667	1.33333	4.33333	27.6667	0	15.3333	15	51	28.5	76.6667	66	102.5	92	49	93	300	128	0.5	42	15	24.5	19	2.5	0	46.5	26	2967	35.75	71.25	75
CELEG.C54G7.2	1	0	0	0	3	18	0	3	9	0	2244	1414	1891	1975	1626.33	2122.67	1890.67	1890.67	1596	1629.33	1964	1328.67	1637.5	884.333	1564	857.5	4251	685	802	1365	826	1267.5	2605.5	2223	4761	631.5	1457.5	254	2048.5	1448.5	187567	3727	6571	5187
CELEG.C54G7.3	1	0	0	0	3	21	0	1	3	0	175	384	276	197.5	211	370.667	638.333	1560.67	521	3068.67	3009.5	6229.33	7060.5	11445	10977	19331	9763.5	20192	21783	18160	23454	197	2141.5	3521.5	1321	1143.5	138	37	1643	254	428540	299.25	476	84
CELEG.C54G7.4	1	0	0	0	12	19	0	6	15	1	308	142	124.5	92.5	61.6667	57.6667	107.333	345	91	826.667	936	1871.33	2238	1877.33	2831	3344	2577	2813	2509	2508	1852	152.5	1164	154.5	238.5	21.5	130	101	125.5	57.5	65894	548	1699	793.667
CELEG.C54H2.1	1	0	0	0	1	0	1	6	0	1	1411.5	1349	1098.5	1061.5	745.667	803.667	745.667	627.333	618	510.333	638	579.333	667.5	557.333	613	581.5	1236.5	398	581	846	695	1014	1003	254	636	208	484.5	218	224	263.5	80276	1094.25	1079	745.667
CELEG.C54H2.3	1	0	0	0	1	14	1	1	2	0	2120	4763	3718.5	3149	2513	2738	2373	2200.67	2207	2118.33	2823	2587	3274	1789.33	3508	3121	3168	2913	2590	2959	2763	2622.5	1027	354.5	725.5	203.5	919	956	301	305.5	168922	1364.75	2416.25	1151.33
CELEG.C54H2.4	1	0	0	0	1	8	0	0	2	1	0	7	0	2.5	2.66667	2	1.66667	2.33333	0	21.6667	11.5	24.3333	9.5	102	14	100.5	100	46	91	173	127	0	99.5	30	40.5	11.5	6.5	2	52	13	4470	124	179.75	98.3333
CELEG.C54H2.5	1	0	0	0	1	21	26	10	28	5	12562	8970	5445	4869	3889.33	5070	4466	4792.67	5042	5555.33	7935	7554.33	8329	7498	13554	13202	23780.5	12203	13410	20779	16465	3895	10819.5	6345	10297.5	5543	5280	753	4936	4906.5	787858	6129.5	9905.75	9513.67
CELEG.C55A1.1	1	1	0	0	4	11	0	0	1	0	0	6	1	2	4.33333	0	2	1.33333	0	3	0	1.33333	1	9	0	7	6.5	12	13	3	7	0	2	0	6	1	0	0	0	0	433	65.5	97	32
CELEG.C55A1.11	1	0	0	0	1	6	0	0	2	0	0	2	0	0	1.66667	0	0	0.666667	0	1.33333	2.5	0.666667	0	11.3333	0	3.5	8	15	11	7	2	0	7	0	0	0	0	0	0	0	99	0.5	1.75	1.66667
CELEG.C55A1.12	1	0	1	1	2	0	0	0	0	0	0	0	1.5	0	5	1	3.66667	3	0	17.3333	9	10	25	57.3333	12	27.5	56	85	25	141	82	0	12.5	2.5	3.5	0.5	0	0	1.5	1	1375	8.75	26	17.3333
CELEG.C55A1.14	1	0	0	0	1	0	0	0	0	0	0	6	0	0	0.333333	0	1	0	0	6.33333	9.5	9.33333	0.5	19.3333	8	8	17.5	15	17	15	18	0	12.5	2	2	0	1	0	0	0.5	157	2	1.25	1.33333
CELEG.C55A1.15	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1.33333	0.333333	1.66667	0	0	1.33333	0.5	3.33333	2	3.33333	4	3.5	2.5	3	2	0	1	0	2	0	0	0	0	0	0	0	39	0	0	0
CELEG.C55A1.3	1	1	0	0	7	0	0	0	0	0	0	2	2.5	0	0	3.33333	3.33333	7	0	2	5.5	5	4.5	18	16	11.5	7	16	2	26	14	0	4	0	0	0	0	0	0	1	64	5	7	1.33333
CELEG.C55A1.4	1	0	1	1	3	0	1	0	0	0	0	0	0	1.5	0.333333	0.666667	0.333333	0.333333	0	1.33333	1	0.333333	0	4.33333	2	2	3	7	0	1	0	0	0	0	1	0	0	0	0	0	22	0.5	3.5	2.33333
CELEG.C55A1.5	1	0	0	0	5	0	0	0	0	0	0	13	4	0	1.66667	0	0	6	5	19.3333	3.5	10.6667	4	16	15	18.5	7.5	40	7	18	29	2.5	11.5	0	7.5	0	0	0	0	0	580	64.75	122	66.6667
CELEG.C55A1.6	1	0	0	0	3	17	0	0	3	0	2.5	0	0	0.5	1.66667	7.33333	4.66667	12	3	15	18	52.6667	40	76	32	87	59	64	127	362	173	0	25.5	5	11	19.5	19.5	4	18	10	4568	32.25	50.75	45.6667
CELEG.C55A1.7	1	0	1	1	3	0	1	0	0	0	0.5	0	3	0.5	6.33333	6	3.33333	5.33333	4	6.66667	3	3.66667	3.5	8	0	9	4	6	11	41	27	5	2.5	0	7	0	0	0	2.5	0	581	12.25	28	22
CELEG.C55A1.8	1	0	0	0	1	0	1	0	0	0	0	4	2.5	4.5	2.66667	3	6.66667	2.66667	8	18	6	5.33333	2	13.6667	10	17	5.5	8	10	6	15	2.5	8.5	0	1	1	0	0	0.5	0	97	0.5	8.25	0
CELEG.C55A1.9	1	0	0	0	1	0	1	0	0	0	2.5	11	0	0	2	3.66667	4.66667	0.666667	0	0.333333	7	0	2.5	33.3333	13	5.5	22	9	9	13	34	0	10	1	0.5	0	0	0	0	0.5	232	1.5	3	0
